State,Electoral_Votes,Winner,Total_Vote_Count,Trump_Vote_Count,Biden_Vote_Count,Trump_Vote_Percent,Biden_Vote_Percent,Trump_Polling_Error,Biden_Polling_Error
Tennessee,11,Trump,2770306,1668567,975241,60.23,35.203,-4,-4
Tennessee,11,Trump,2771873,1668335,976487,60.188,35.228,-4,-4
Tennessee,11,Trump,2770802,1667171,977063,60.169,35.263,-4,-4
Tennessee,11,Trump,2772722,1669132,976992,60.198,35.236,-4,-4
Tennessee,11,Trump,2771734,1667580,977809,60.164,35.278,-4,-4
Tennessee,11,Trump,2772072,1668473,977360,60.189,35.257,-4,-4
Tennessee,11,Trump,2772235,1668861,976442,60.199,35.222,-4,-4
Tennessee,11,Trump,2770935,1666793,977148,60.153,35.264,-4,-4
Tennessee,11,Trump,2772865,1669690,976528,60.215,35.217,-4,-4
Tennessee,11,Trump,2772249,1669014,976695,60.204,35.231,-4,-4
Tennessee,11,Trump,2773269,1646366,1001934,59.366,36.128,-4,-3
Tennessee,11,Trump,2772844,1645757,1002238,59.353,36.145,-4,-3
Tennessee,11,Trump,2773383,1646531,1001974,59.369,36.128,-4,-3
Tennessee,11,Trump,2771822,1644953,1002231,59.346,36.158,-4,-3
Tennessee,11,Trump,2771517,1645970,1000837,59.389,36.112,-4,-3
Tennessee,11,Trump,2773163,1646031,1002545,59.356,36.152,-4,-3
Tennessee,11,Trump,2772700,1644429,1003040,59.308,36.176,-4,-3
Tennessee,11,Trump,2771210,1644746,1001967,59.351,36.156,-4,-3
Tennessee,11,Trump,2771597,1645643,1001417,59.375,36.131,-4,-3
Tennessee,11,Trump,2772797,1647183,1000221,59.405,36.073,-4,-3
Tennessee,11,Trump,2772441,1622256,1026798,58.514,37.036,-4,-2
Tennessee,11,Trump,2770587,1622551,1025233,58.563,37.004,-4,-2
Tennessee,11,Trump,2772126,1623746,1025160,58.574,36.981,-4,-2
Tennessee,11,Trump,2771275,1623023,1024796,58.566,36.979,-4,-2
Tennessee,11,Trump,2772703,1623796,1025419,58.564,36.983,-4,-2
Tennessee,11,Trump,2772535,1623298,1025378,58.549,36.983,-4,-2
Tennessee,11,Trump,2772077,1622313,1026136,58.523,37.017,-4,-2
Tennessee,11,Trump,2771861,1622024,1025765,58.518,37.006,-4,-2
Tennessee,11,Trump,2772119,1623823,1024331,58.577,36.951,-4,-2
Tennessee,11,Trump,2773332,1625395,1024516,58.608,36.942,-4,-2
Tennessee,11,Trump,2772368,1602033,1048643,57.786,37.825,-4,-1
Tennessee,11,Trump,2773432,1602229,1049489,57.771,37.841,-4,-1
Tennessee,11,Trump,2770555,1601257,1046582,57.796,37.775,-4,-1
Tennessee,11,Trump,2772099,1601569,1048542,57.775,37.825,-4,-1
Tennessee,11,Trump,2772086,1601907,1047872,57.787,37.801,-4,-1
Tennessee,11,Trump,2772900,1602333,1048713,57.785,37.82,-4,-1
Tennessee,11,Trump,2774586,1603537,1049217,57.794,37.815,-4,-1
Tennessee,11,Trump,2772332,1602548,1047689,57.805,37.791,-4,-1
Tennessee,11,Trump,2772934,1602265,1048438,57.782,37.81,-4,-1
Tennessee,11,Trump,2771754,1600653,1049316,57.749,37.857,-4,-1
Tennessee,11,Trump,2772921,1580290,1071231,56.99,38.632,-4,0
Tennessee,11,Trump,2772315,1581807,1070476,57.057,38.613,-4,0
Tennessee,11,Trump,2771998,1580557,1071062,57.019,38.639,-4,0
Tennessee,11,Trump,2771842,1580104,1071416,57.006,38.654,-4,0
Tennessee,11,Trump,2771547,1581135,1069575,57.049,38.591,-4,0
Tennessee,11,Trump,2773597,1580221,1073042,56.974,38.688,-4,0
Tennessee,11,Trump,2772654,1581130,1071569,57.026,38.648,-4,0
Tennessee,11,Trump,2772074,1580796,1070456,57.026,38.616,-4,0
Tennessee,11,Trump,2773604,1580860,1071971,56.997,38.649,-4,0
